n1	n2	evidence	score
MEDDRA:10010394	DOID:1682	predicted	0.7174
OMIM:140500	DOID:1682	predicted	0.6668
OMIM:234750	DOID:1682	predicted	0.6668
ORPHA:88991	DOID:1682	predicted	0.6738
HP:0000501	DOID:1686	predicted	1
EFO:1001060	DOID:1687	predicted	1
ORPHA:94058	DOID:1687	predicted	1
EFO:1001901	DOID:169	predicted	0.571
HP:0100634	DOID:169	predicted	1
MEDDRA:10052399	DOID:169	predicted	1
ORPHA:877	DOID:169	predicted	0.5711
HP:0008064	DOID:1697	predicted	0.7317
MEDDRA:10021197	DOID:1697	predicted	0.7322
EFO:0009676	DOID:17	predicted	1
EFO:0003769	DOID:170	predicted	1
HP:0100568	DOID:170	predicted	0.6742
MEDDRA:10061122	DOID:170	predicted	0.7255
MEDDRA:10061121	DOID:170	predicted	0.6882
ORPHA:182130	DOID:170	predicted	0.6666
EFO:0009080	DOID:1700	predicted	1
ORPHA:461	DOID:1700	predicted	1
ORPHA:281210	DOID:1700	predicted	0.5572
HP:0007475	DOID:1702	predicted	0.7071
MESH:D017488	DOID:1702	predicted	0.7152
OMIM:113800	DOID:1702	predicted	0.7152
ORPHA:312	DOID:1702	predicted	0.7071
HP:0005550	DOID:1703	predicted	0.6968
MEDDRA:10024295	DOID:1703	predicted	0.7071
MEDDRA:10058728	DOID:1703	predicted	0.7071
MESH:D015451	DOID:1703	predicted	0.6968
OMIM:151400	DOID:1703	predicted	0.6968
EFO:0005235	DOID:171	predicted	0.5536
HP:0030061	DOID:171	predicted	0.5912
HP:0030067	DOID:171	predicted	0.5912
HP:0030065	DOID:171	predicted	0.5485
MEDDRA:10056672	DOID:171	predicted	0.5845
MESH:D018241	DOID:171	predicted	0.5913
ORPHA:251870	DOID:171	predicted	0.8064
ORPHA:370348	DOID:171	predicted	0.5914
EFO:0000266	DOID:1712	predicted	0.6734
HP:0001650	DOID:1712	predicted	0.5424
MEDDRA:10002918	DOID:1712	predicted	0.5931
MEDDRA:10010371	DOID:1712	predicted	0.5759
ORPHA:3093	DOID:1712	predicted	0.5677
EFO:1001107	DOID:172	predicted	0.6735
HP:0025432	DOID:172	predicted	0.6742
MEDDRA:10059394	DOID:172	predicted	0.6735
EFO:0004607	DOID:1724	predicted	0.7864
HP:0002588	DOID:1724	predicted	0.5496
MEDDRA:10042220	DOID:1724	predicted	0.5774
HP:0012636	DOID:1727	predicted	0.6698
MEDDRA:10038908	DOID:1727	predicted	0.7071
EFO:1001157	DOID:1729	predicted	0.7071
EFO:0007310	DOID:1731	predicted	0.6813
MEDDRA:10020140	DOID:1731	predicted	0.6966
OMIM:312500	DOID:1731	predicted	0.6968
MEDDRA:10011499	DOID:1733	predicted	1
ORPHA:1549	DOID:1733	predicted	1
EFO:1000907	DOID:1737	predicted	1
MEDDRA:10061825	DOID:1737	predicted	1
MEDDRA:10061003	DOID:1738	predicted	1
EFO:1001107	DOID:174	predicted	1
HP:0025432	DOID:174	predicted	1
MEDDRA:10059394	DOID:174	predicted	1
MESH:D049309	DOID:174	predicted	0.6885
EFO:1000902	DOID:1742	predicted	1
EFO:1000206	DOID:1748	predicted	1
HP:0002860	DOID:1749	predicted	0.8165
HP:0100742	DOID:175	predicted	0.8165
MEDDRA:10055031	DOID:175	predicted	0.5582
MEDDRA:10057189	DOID:175	predicted	0.5582
MESH:D009383	DOID:175	predicted	0.8126
ORPHA:211237	DOID:175	predicted	0.5695
EFO:1000204	DOID:1751	predicted	1
MEDDRA:10066384	DOID:1751	predicted	1
EFO:1000403	DOID:1752	predicted	1
MEDDRA:10030052	DOID:1752	predicted	1
EFO:0007372	DOID:1754	predicted	1
HP:0001718	DOID:1754	predicted	1
EFO:0009380	DOID:1756	predicted	0.7071
EFO:1002051	DOID:1756	predicted	0.7071
MEDDRA:10016054	DOID:1756	predicted	0.7071
HP:0011331	DOID:1757	predicted	1
MEDDRA:10073006	DOID:1757	predicted	1
ORPHA:1214	DOID:1757	predicted	1
EFO:0007310	DOID:1759	predicted	0.6813
MEDDRA:10020140	DOID:1759	predicted	0.6966
ORPHA:390	DOID:1759	predicted	1
EFO:1001039	DOID:1761	predicted	1
MEDDRA:10027166	DOID:1761	predicted	1
ORPHA:2483	DOID:1761	predicted	1
HP:0030318	DOID:1762	predicted	0.5671
HP:0100825	DOID:1762	predicted	0.5671
MESH:D002613	DOID:1762	predicted	0.5628
MEDDRA:10013465	DOID:1768	predicted	0.5582
MESH:D007046	DOID:1768	predicted	0.5885
EFO:0004264	DOID:178	predicted	0.8908
HP:0100031	DOID:1781	predicted	0.6671
MEDDRA:10043749	DOID:1781	predicted	0.7322
MEDDRA:10043747	DOID:1781	predicted	0.681
ORPHA:100087	DOID:1781	predicted	0.6666
EFO:0005578	DOID:1785	predicted	1
HP:0040277	DOID:1785	predicted	0.6671
MEDDRA:10026672	DOID:1785	predicted	0.7379
MEDDRA:10035098	DOID:1785	predicted	0.6749
MEDDRA:10035104	DOID:1785	predicted	0.6749
ORPHA:304055	DOID:1785	predicted	0.6666
EFO:1000798	DOID:1786	predicted	1
MESH:D000314	DOID:1786	predicted	1
EFO:0007427	DOID:1787	predicted	0.669
HP:0001701	DOID:1787	predicted	1
EFO:0005567	DOID:1788	predicted	1
EFO:1000467	DOID:1788	predicted	0.6917
EFO:1000468	DOID:1788	predicted	0.6663
HP:0100003	DOID:1788	predicted	1
ORPHA:168811	DOID:1788	predicted	1
EFO:1000467	DOID:1789	predicted	0.7222
EFO:0000588	DOID:1790	predicted	1
EFO:1000355	DOID:1790	predicted	0.7946
HP:0030406	DOID:1791	predicted	1
ORPHA:168829	DOID:1791	predicted	1
EFO:1000359	DOID:1793	predicted	0.8581
EFO:0003860	DOID:1793	predicted	0.8553
EFO:1000439	DOID:1793	predicted	0.5162
EFO:0007416	DOID:1798	predicted	1
MEDDRA:10025997	DOID:1798	predicted	0.7071
EFO:0007331	DOID:1799	predicted	0.7528
EFO:0007416	DOID:1799	predicted	0.6255
EFO:0009690	DOID:18	predicted	0.6928
EFO:0007412	DOID:180	predicted	1
HP:0030426	DOID:180	predicted	1
HP:0100634	DOID:1800	predicted	0.6826
MEDDRA:10057270	DOID:1800	predicted	0.7174
MEDDRA:10052399	DOID:1800	predicted	0.6966
MESH:D018358	DOID:1800	predicted	0.6968
EFO:0009558	DOID:1802	predicted	0.6735
HP:0009831	DOID:1802	predicted	0.6742
MEDDRA:10027910	DOID:1802	predicted	0.7322
MEDDRA:10027917	DOID:1802	predicted	0.681
MEDDRA:10062203	DOID:1802	predicted	0.681
HP:0031002	DOID:1803	predicted	1
EFO:1001147	DOID:1811	predicted	0.5257
MEDDRA:10036315	DOID:1811	predicted	0.5715
ORPHA:99995	DOID:1811	predicted	0.5261
HP:0003761	DOID:182	predicted	1
EFO:0008526	DOID:1824	predicted	0.669
HP:0002133	DOID:1824	predicted	0.6698
MEDDRA:10000332	DOID:1825	predicted	1
ORPHA:101998	DOID:1826	predicted	0.6693
MEDDRA:10071081	DOID:1827	predicted	0.6735
MESH:C562694	DOID:1827	predicted	0.6885
HP:0008661	DOID:1829	predicted	1
MESH:D014525	DOID:1829	predicted	1
EFO:0009558	DOID:1835	predicted	0.6735
HP:0032018	DOID:1835	predicted	0.7252
HP:0009831	DOID:1835	predicted	0.6886
MEDDRA:10027917	DOID:1835	predicted	0.6663
MEDDRA:10062203	DOID:1835	predicted	0.6663
EFO:1000897	DOID:1837	predicted	1
HP:0001953	DOID:1837	predicted	0.8051
MEDDRA:10027294	DOID:1838	predicted	1
ORPHA:565	DOID:1838	predicted	1
EFO:1000350	DOID:184	predicted	0.7175
EFO:0003820	DOID:184	predicted	0.6966
ORPHA:68411	DOID:184	predicted	0.6823
EFO:0007191	DOID:1849	predicted	0.8125
HP:0001406	DOID:1852	predicted	0.7172
ORPHA:172	DOID:1852	predicted	0.6666
HP:0100777	DOID:1856	predicted	0.5717
MESH:D005096	DOID:1856	predicted	0.5774
ORPHA:184	DOID:1856	predicted	0.5716
HP:0010734	DOID:1858	predicted	0.5638
HP:0010735	DOID:1858	predicted	0.5638
MEDDRA:10052032	DOID:1858	predicted	0.5829
MEDDRA:10016664	DOID:1858	predicted	0.566
ORPHA:562	DOID:1858	predicted	0.815
ORPHA:249	DOID:1858	predicted	0.8025
ORPHA:93276	DOID:1858	predicted	0.5552
EFO:1000950	DOID:1866	predicted	0.8054
HP:0000802	DOID:1875	predicted	1
MESH:D007172	DOID:1875	predicted	1
MEDDRA:10019786	DOID:1883	predicted	1
EFO:1001330	DOID:1891	predicted	0.6966
MEDDRA:10061322	DOID:1891	predicted	1
EFO:1001972	DOID:1907	predicted	0.6091
MEDDRA:10025553	DOID:1907	predicted	1
ORPHA:2023	DOID:1907	predicted	1
HP:0002861	DOID:1909	predicted	0.7317
MESH:D008545	DOID:1909	predicted	1
EFO:0007252	DOID:1911	predicted	0.6009
MEDDRA:10048251	DOID:1911	predicted	1
ORPHA:876	DOID:1911	predicted	1
MEDDRA:10057583	DOID:1919	predicted	0.579
MEDDRA:10057589	DOID:1919	predicted	0.5492
MESH:C562583	DOID:1919	predicted	0.5871
MESH:C564535	DOID:1919	predicted	0.5871
OMIM:300323	DOID:1919	predicted	0.5871
ORPHA:510	DOID:1919	predicted	0.8069
ORPHA:79233	DOID:1919	predicted	0.5907
ORPHA:206428	DOID:1919	predicted	0.5497
EFO:1000052	DOID:192	predicted	1
EFO:0007483	DOID:192	predicted	0.5545
EFO:1000953	DOID:192	predicted	0.5545
HP:0031918	DOID:192	predicted	0.5385
HP:0002149	DOID:1920	predicted	1
MEDDRA:10020903	DOID:1920	predicted	1
EFO:1001006	DOID:1921	predicted	0.669
MEDDRA:10023463	DOID:1921	predicted	1
ORPHA:10	DOID:1921	predicted	1
ORPHA:90771	DOID:1923	predicted	1
MESH:D005058	DOID:1924	predicted	0.5035
ORPHA:90797	DOID:1924	predicted	0.5511
OMIM:135900	DOID:1925	predicted	0.7002
MEDDRA:10018048	DOID:1926	predicted	0.7071
OMIM:230800	DOID:1926	predicted	0.6824
ORPHA:77259	DOID:1926	predicted	0.6967
MEDDRA:10029403	DOID:1927	predicted	0.6966
MESH:D009542	DOID:1927	predicted	0.7071
ORPHA:79225	DOID:1927	predicted	0.6967
MEDDRA:10049644	DOID:1928	predicted	1
ORPHA:904	DOID:1928	predicted	1
HP:0004381	DOID:1929	predicted	1
MEDDRA:10042598	DOID:1929	predicted	1
ORPHA:3193	DOID:1929	predicted	0.6929
MEDDRA:10056715	DOID:1930	predicted	0.5904
MESH:D020788	DOID:1930	predicted	0.604
ORPHA:110	DOID:1930	predicted	0.6027
EFO:0009607	DOID:1931	predicted	1
HP:0011747	DOID:1931	predicted	1
HP:0012503	DOID:1931	predicted	1
MESH:D010900	DOID:1931	predicted	0.5377
MEDDRA:10049004	DOID:1932	predicted	0.7991
MESH:D017204	DOID:1932	predicted	0.7975
ORPHA:72	DOID:1932	predicted	0.7984
ORPHA:364559	DOID:1934	predicted	1
MEDDRA:10056715	DOID:1935	predicted	0.5191
MESH:D007849	DOID:1935	predicted	0.6967
OMIM:245800	DOID:1935	predicted	0.6968
ORPHA:2377	DOID:1935	predicted	0.6984
MEDDRA:10044618	DOID:1947	predicted	1
HP:0001082	DOID:1949	predicted	0.7071
MEDDRA:10008629	DOID:1949	predicted	0.6821
ORPHA:69663	DOID:1949	predicted	0.6823
EFO:1000251	DOID:1963	predicted	0.5626
HP:0030394	DOID:1963	predicted	0.5629
MEDDRA:10016181	DOID:1963	predicted	0.5864
MEDDRA:10016180	DOID:1963	predicted	0.5728
MEDDRA:10061855	DOID:1963	predicted	0.5728
ORPHA:180242	DOID:1963	predicted	0.8133
EFO:1000251	DOID:1964	predicted	0.5626
HP:0030394	DOID:1964	predicted	0.5629
MEDDRA:10016181	DOID:1964	predicted	0.5864
MEDDRA:10016180	DOID:1964	predicted	0.5728
MEDDRA:10061855	DOID:1964	predicted	0.5728
ORPHA:180242	DOID:1964	predicted	0.8133
EFO:0000564	DOID:1967	predicted	0.6109
HP:0100243	DOID:1967	predicted	1
MEDDRA:10024190	DOID:1967	predicted	1
ORPHA:64720	DOID:1967	predicted	1
EFO:1000632	DOID:1969	predicted	1
HP:0001264	DOID:1969	predicted	0.7218
HP:0100021	DOID:1969	predicted	0.6921
MEDDRA:10067130	DOID:1969	predicted	0.7153
EFO:0007134	DOID:1974	predicted	0.7154
HP:0002667	DOID:1974	predicted	0.6816
MEDDRA:10029145	DOID:1974	predicted	0.681
MESH:D018195	DOID:1974	predicted	0.7219
OMIM:194070	DOID:1974	predicted	0.6814
ORPHA:654	DOID:1974	predicted	0.6813
EFO:1000657	DOID:1984	predicted	0.7071
HP:0100743	DOID:1984	predicted	1
MEDDRA:10062099	DOID:1984	predicted	1
EFO:1000657	DOID:1993	predicted	1
HP:0100743	DOID:1993	predicted	0.6886
MEDDRA:10062099	DOID:1993	predicted	0.6882
EFO:0005631	DOID:1996	predicted	0.7256
EFO:0009619	DOID:2001	predicted	1
HP:0030430	DOID:2001	predicted	1
MEDDRA:10029312	DOID:2001	predicted	1
HP:0100014	DOID:2006	predicted	1
MEDDRA:10061088	DOID:201	predicted	1
HP:0005359	DOID:2012	predicted	0.6931
MEDDRA:10012979	DOID:2012	predicted	0.6821
MEDDRA:10048801	DOID:2012	predicted	0.6821
MESH:C536288	DOID:2012	predicted	0.693
HP:0000842	DOID:2018	predicted	0.6931
MEDDRA:10060378	DOID:2018	predicted	0.6821
MEDDRA:10061211	DOID:2018	predicted	0.6821
EFO:0002893	DOID:2021	predicted	0.7935
HP:0100768	DOID:2021	predicted	0.5638
MEDDRA:10008757	DOID:2021	predicted	0.5818
MEDDRA:10035141	DOID:2021	predicted	0.5818
MEDDRA:10061349	DOID:2021	predicted	0.5818
MESH:D002822	DOID:2021	predicted	0.5717
EFO:1000479	DOID:2024	predicted	1
ORPHA:99926	DOID:2025	predicted	1
HP:0002463	DOID:2033	predicted	0.5454
MEDDRA:10010118	DOID:2033	predicted	0.5283
MEDDRA:10010119	DOID:2033	predicted	0.5283
MEDDRA:10061046	DOID:2033	predicted	0.5283
EFO:1000915	DOID:2034	predicted	1
HP:0040197	DOID:2034	predicted	1
EFO:0009666	DOID:204	predicted	0.5652
EFO:1001097	DOID:204	predicted	0.5652
HP:0025230	DOID:204	predicted	0.5685
MEDDRA:10014910	DOID:204	predicted	0.5683
MESH:D000070676	DOID:204	predicted	0.5774
MESH:D054850	DOID:204	predicted	0.5774
EFO:0007304	DOID:2047	predicted	1
MEDDRA:10019762	DOID:2047	predicted	1
ORPHA:402823	DOID:2047	predicted	1
EFO:0005676	DOID:2048	predicted	0.7407
ORPHA:2137	DOID:2048	predicted	0.6005
HP:0100774	DOID:205	predicted	1
EFO:0007361	DOID:2051	predicted	1
EFO:0001358	DOID:2055	predicted	0.669
EFO:0005560	DOID:206	predicted	0.6275
ORPHA:296	DOID:206	predicted	0.6179
HP:0030717	DOID:2073	predicted	1
MEDDRA:10058113	DOID:2073	predicted	1
EFO:1000987	DOID:2074	predicted	1
HP:0031368	DOID:2074	predicted	1
MEDDRA:10022694	DOID:2074	predicted	1
EFO:1000385	DOID:2079	predicted	1
HP:0002019	DOID:2089	predicted	0.6698
HP:0030418	DOID:2093	predicted	1
EFO:0005591	DOID:2095	predicted	0.7071
EFO:1000295	DOID:2095	predicted	0.7071
MEDDRA:10073088	DOID:2095	predicted	0.6966
EFO:0002920	DOID:2096	predicted	1
MEDDRA:10033369	DOID:2097	predicted	1
EFO:1000624	DOID:2101	predicted	1
HP:0030417	DOID:2101	predicted	1
MEDDRA:10041875	DOID:2101	predicted	1
EFO:0007232	DOID:2112	predicted	0.7071
MEDDRA:10023076	DOID:2112	predicted	0.6928
ORPHA:472	DOID:2112	predicted	0.6929
EFO:0007212	DOID:2113	predicted	0.7071
HP:0000968	DOID:2121	predicted	1
EFO:1002008	DOID:2129	predicted	1
MESH:C563738	DOID:2129	predicted	0.6376
EFO:1000419	DOID:2155	predicted	0.6881
MEDDRA:10033222	DOID:2155	predicted	1
MEDDRA:10061893	DOID:2155	predicted	1
OMIM:603737	DOID:2155	predicted	1
ORPHA:35807	DOID:2155	predicted	1
EFO:1000419	DOID:2156	predicted	1
MEDDRA:10033222	DOID:2156	predicted	0.6663
MEDDRA:10061893	DOID:2156	predicted	0.6663
MESH:C562841	DOID:2156	predicted	0.6741
ORPHA:35807	DOID:2156	predicted	0.6738
EFO:0006339	DOID:216	predicted	0.5545
HP:0000670	DOID:216	predicted	0.5585
HP:0030683	DOID:2170	predicted	0.7071
EFO:1000934	DOID:2173	predicted	1
MEDDRA:10050497	DOID:2173	predicted	1
EFO:0003824	DOID:2174	predicted	1
HP:0100012	DOID:2174	predicted	1
MEDDRA:10030054	DOID:2174	predicted	1
MEDDRA:10052448	DOID:2174	predicted	1
ORPHA:101950	DOID:2174	predicted	1
EFO:0004288	DOID:219	predicted	0.7981
HP:0100273	DOID:219	predicted	0.5735
HP:0003003	DOID:219	predicted	0.5534
MEDDRA:10010023	DOID:219	predicted	0.5933
MEDDRA:10061045	DOID:219	predicted	0.5795
MEDDRA:10009945	DOID:219	predicted	0.5588
HP:0040233	DOID:2211	predicted	0.5696
HP:0040234	DOID:2211	predicted	0.5696
MEDDRA:10016083	DOID:2211	predicted	0.5619
MESH:C567688	DOID:2211	predicted	0.5774
MESH:C567691	DOID:2211	predicted	0.5774
ORPHA:331	DOID:2211	predicted	0.562
HP:0001928	DOID:2213	predicted	0.5652
ORPHA:248308	DOID:2213	predicted	0.7254
MEDDRA:10035534	DOID:2218	predicted	1
HP:0008321	DOID:2222	predicted	0.6591
MEDDRA:10052474	DOID:2222	predicted	1
OMIM:227600	DOID:2222	predicted	1
ORPHA:328	DOID:2222	predicted	1
EFO:1001112	DOID:2223	predicted	0.7429
ORPHA:734	DOID:2223	predicted	1
EFO:0000479	DOID:2224	predicted	0.8846
EFO:0004251	DOID:2226	predicted	0.6826
EFO:0002428	DOID:2226	predicted	0.5434
EFO:1000179	DOID:2226	predicted	0.5426
ORPHA:98274	DOID:2226	predicted	0.7017
ORPHA:86830	DOID:2226	predicted	0.5168
HP:0001894	DOID:2228	predicted	1
MEDDRA:10043563	DOID:2228	predicted	1
MEDDRA:10069776	DOID:2228	predicted	1
HP:0001929	DOID:2229	predicted	0.6698
MEDDRA:10016082	DOID:2229	predicted	1
ORPHA:329	DOID:2229	predicted	1
EFO:1001449	DOID:223	predicted	1
HP:0004841	DOID:2231	predicted	0.6698
MEDDRA:10051806	DOID:2231	predicted	0.6691
MESH:C562724	DOID:2235	predicted	0.5696
MESH:D007020	DOID:2235	predicted	0.5696
ORPHA:101041	DOID:2236	predicted	0.5355
ORPHA:98880	DOID:2236	predicted	0.5355
EFO:0003764	DOID:224	predicted	0.6806
EFO:0000706	DOID:2247	predicted	0.6284
EFO:0005571	DOID:2256	predicted	0.5334
MEDDRA:10031240	DOID:2256	predicted	0.5263
HP:0031013	DOID:227	predicted	1
MESH:D000844	DOID:227	predicted	1
EFO:0007543	DOID:2272	predicted	0.669
EFO:1001240	DOID:2273	predicted	0.6928
EFO:1000710	DOID:2282	predicted	0.7071
MEDDRA:10023365	DOID:2283	predicted	1
EFO:0009549	DOID:229	predicted	1
MEDDRA:10061176	DOID:229	predicted	1
EFO:0007344	DOID:2297	predicted	1
MEDDRA:10024238	DOID:2297	predicted	0.7071
ORPHA:509	DOID:2297	predicted	0.7071
MEDDRA:10028003	DOID:230	predicted	0.5019
MEDDRA:10028004	DOID:230	predicted	0.5019
MESH:C566900	DOID:230	predicted	0.5955
EFO:0005649	DOID:2300	predicted	1
HP:0003304	DOID:2300	predicted	1
MEDDRA:10052013	DOID:2300	predicted	1
MEDDRA:10036941	DOID:2301	predicted	1
HP:0000733	DOID:2303	predicted	0.6698
EFO:0003782	DOID:231	predicted	0.6531
MEDDRA:10028003	DOID:231	predicted	1
MEDDRA:10028004	DOID:231	predicted	1
ORPHA:98503	DOID:231	predicted	0.6567
EFO:0007397	DOID:2312	predicted	0.537
MEDDRA:10029443	DOID:2312	predicted	1
ORPHA:31204	DOID:2312	predicted	1
HP:0006536	DOID:2320	predicted	1
EFO:0005624	DOID:2326	predicted	0.7724
EFO:0007356	DOID:2338	predicted	1
HP:0004439	DOID:2339	predicted	0.6931
MEDDRA:10066946	DOID:2339	predicted	0.6928
ORPHA:207	DOID:2339	predicted	0.6929
EFO:1001949	DOID:234	predicted	1
HP:0040276	DOID:234	predicted	1
MEDDRA:10060963	DOID:2347	predicted	1
EFO:1000819	DOID:2349	predicted	0.5563
EFO:0004288	DOID:235	predicted	0.7374
HP:0100273	DOID:235	predicted	1
MEDDRA:10061045	DOID:235	predicted	1
MEDDRA:10022983	DOID:2351	predicted	1
ORPHA:309842	DOID:2351	predicted	1
EFO:1000642	DOID:2352	predicted	0.5824
MEDDRA:10057873	DOID:2352	predicted	0.5416
MESH:C536394	DOID:2352	predicted	0.5871
ORPHA:446	DOID:2352	predicted	0.5829
EFO:0007388	DOID:2354	predicted	1
MEDDRA:10024383	DOID:2354	predicted	1
MEDDRA:10053199	DOID:2354	predicted	1
HP:0001903	DOID:2355	predicted	1
MESH:D000740	DOID:2355	predicted	1
ORPHA:108997	DOID:2355	predicted	1
HP:0001972	DOID:2361	predicted	1
MEDDRA:10002064	DOID:2361	predicted	1
EFO:0007452	DOID:2364	predicted	1
MESH:D054070	DOID:2364	predicted	0.7071
EFO:0007545	DOID:2365	predicted	1
ORPHA:83476	DOID:2365	predicted	1
MESH:C563004	DOID:2373	predicted	0.5035
MESH:C565058	DOID:2373	predicted	0.5035
MESH:C567520	DOID:2373	predicted	0.5035
MESH:D009103	DOID:2377	predicted	0.6697
MEDDRA:10063399	DOID:2378	predicted	1
EFO:1001002	DOID:2382	predicted	1
HP:0001343	DOID:2382	predicted	1
ORPHA:415286	DOID:2382	predicted	1
EFO:1001241	DOID:2384	predicted	1
MEDDRA:10047911	DOID:2384	predicted	1
MEDDRA:10038553	DOID:2388	predicted	1
MEDDRA:10048837	DOID:2392	predicted	1
EFO:0001075	DOID:2394	predicted	0.7009
EFO:0003893	DOID:2394	predicted	0.6687
HP:0100615	DOID:2394	predicted	0.6909
MEDDRA:10061254	DOID:240	predicted	1
EFO:0007471	DOID:2409	predicted	1
MEDDRA:10039104	DOID:2409	predicted	1
EFO:1000284	DOID:2411	predicted	1
MEDDRA:10060980	DOID:2411	predicted	1
EFO:0000500	DOID:2426	predicted	1
HP:0003005	DOID:2426	predicted	1
ORPHA:251937	DOID:2426	predicted	1
ORPHA:251992	DOID:2426	predicted	1
MEDDRA:10018381	DOID:2431	predicted	1
ORPHA:391651	DOID:2431	predicted	1
ORPHA:83454	DOID:2431	predicted	0.6738
HP:0012842	DOID:2433	predicted	0.6698
MEDDRA:10018381	DOID:2436	predicted	0.6821
ORPHA:391651	DOID:2436	predicted	0.6738
EFO:1001485	DOID:2449	predicted	0.7071
HP:0000845	DOID:2449	predicted	0.6698
ORPHA:963	DOID:2449	predicted	0.7071
EFO:0009316	DOID:2451	predicted	0.7948
EFO:0009315	DOID:2452	predicted	0.7005
EFO:0009316	DOID:2452	predicted	0.5478
OMIM:188050	DOID:2452	predicted	0.6156
EFO:0007141	DOID:2457	predicted	0.6735
HP:0007879	DOID:2457	predicted	0.6742
MEDDRA:10018258	DOID:2457	predicted	0.7174
EFO:0005407	DOID:2468	predicted	0.815
HP:0000709	DOID:2468	predicted	0.5476
MEDDRA:10037175	DOID:2468	predicted	0.5586
EFO:0007141	DOID:2474	predicted	0.6881
HP:0007879	DOID:2474	predicted	0.6886
ORPHA:70476	DOID:2474	predicted	0.7071
MEDDRA:10019903	DOID:2476	predicted	0.5323
OMIM:600361	DOID:2476	predicted	0.5834
ORPHA:64751	DOID:2476	predicted	0.5841
EFO:0009162	DOID:2477	predicted	0.8578
EFO:0009691	DOID:2479	predicted	0.5503
MESH:D015837	DOID:2479	predicted	0.5623
MESH:D007759	DOID:2479	predicted	0.5516
HP:0000763	DOID:2491	predicted	0.5823
MEDDRA:10040037	DOID:2491	predicted	0.5824
ORPHA:140471	DOID:2491	predicted	0.5225
EFO:1000945	DOID:2493	predicted	1
MEDDRA:10051585	DOID:2493	predicted	1
MEDDRA:10061636	DOID:2494	predicted	1
MESH:D016888	DOID:2494	predicted	1
MEDDRA:10007044	DOID:2495	predicted	0.6821
EFO:1001857	DOID:2508	predicted	0.669
MEDDRA:10043097	DOID:2508	predicted	0.6691
ORPHA:3287	DOID:2508	predicted	0.6693
EFO:1001260	DOID:251	predicted	0.7071
EFO:0007335	DOID:2510	predicted	1
MEDDRA:10066431	DOID:2510	predicted	1
ORPHA:157823	DOID:2510	predicted	1
MESH:D002280	DOID:2513	predicted	0.5696
EFO:1001078	DOID:2518	predicted	0.7071
HP:0100796	DOID:2518	predicted	1
EFO:0009601	DOID:2519	predicted	1
EFO:1001260	DOID:252	predicted	0.7071
EFO:0000673	DOID:2526	predicted	0.5932
EFO:0003086	DOID:2527	predicted	1
MEDDRA:10029149	DOID:2527	predicted	0.6694
MEDDRA:10029151	DOID:2527	predicted	0.6694
MEDDRA:10038428	DOID:2527	predicted	0.6694
MESH:D007674	DOID:2527	predicted	0.692
EFO:1000975	DOID:2529	predicted	1
EFO:0009002	DOID:2529	predicted	0.6988
HP:0001971	DOID:2529	predicted	0.6968
MEDDRA:10041635	DOID:2529	predicted	0.6966
HP:0004377	DOID:2531	predicted	0.6886
MEDDRA:10061187	DOID:2531	predicted	0.7071
MEDDRA:10066476	DOID:2531	predicted	0.7071
EFO:1001190	DOID:2533	predicted	1
MEDDRA:10041648	DOID:2533	predicted	1
EFO:1000868	DOID:2536	predicted	1
EFO:0009538	DOID:2536	predicted	0.5429
MEDDRA:10057645	DOID:2536	predicted	1
OMIM:139393	DOID:2536	predicted	0.549
ORPHA:2932	DOID:2536	predicted	1
EFO:1001010	DOID:2538	predicted	1
EFO:1001146	DOID:2548	predicted	1
ORPHA:310	DOID:2548	predicted	1
EFO:1000151	DOID:255	predicted	0.6301
EFO:1000480	DOID:255	predicted	0.6025
EFO:1000635	DOID:255	predicted	0.5391
HP:0100883	DOID:255	predicted	0.6001
HP:0001048	DOID:255	predicted	0.5864
HP:0001028	DOID:255	predicted	0.5441
MEDDRA:10056718	DOID:255	predicted	0.5935
EFO:1001148	DOID:2556	predicted	1
ORPHA:728	DOID:2556	predicted	1
EFO:0005802	DOID:2557	predicted	0.6821
MEDDRA:10008729	DOID:2557	predicted	0.7174
MEDDRA:10007709	DOID:2557	predicted	0.6966
EFO:0005611	DOID:2559	predicted	1
MEDDRA:10068123	DOID:256	predicted	1
EFO:0005612	DOID:2560	predicted	1
EFO:1001202	DOID:2562	predicted	0.6928
HP:0030757	DOID:2562	predicted	0.6931
MESH:C537834	DOID:2565	predicted	0.5227
MESH:C563270	DOID:2565	predicted	0.5227
ORPHA:98969	DOID:2565	predicted	0.9058
HP:0001131	DOID:2566	predicted	0.7742
ORPHA:34533	DOID:2566	predicted	1
HP:0030160	DOID:2568	predicted	1
MEDDRA:10068402	DOID:2568	predicted	1
EFO:1001155	DOID:2569	predicted	1
